
149,176,221,1
167,195,238,1
143,173,211,1
140,171,203,1
127,156,185,1
136,162,190,1
139,161,190,1
144,164,193,1
145,163,191,1
157,176,197,1
130,151,166,1
153,177,185,1
129,152,156,1
66,89,90,1
42,64,64,1
116,135,158,1
115,136,168,1
128,150,191,1
139,163,209,1
126,151,199,1
137,165,210,1
132,162,203,1
124,154,191,1
109,138,172,1
113,139,171,1
131,153,185,1
126,145,179,1
122,140,172,1
128,147,173,1
129,150,170,1
137,159,173,1
165,187,193,1
91,114,113,1
43,66,63,1
98,117,141,1
105,125,159,1
122,143,185,1
124,145,193,1
96,121,168,1
94,121,167,1
111,140,181,1
97,126,163,1
91,119,153,1
89,114,147,1
98,120,153,1
121,141,175,1
136,154,188,1
121,138,170,1
128,147,175,1
140,160,181,1
128,147,161,1
87,108,113,1
53,74,75,1
113,132,157,1
109,128,162,1
145,164,207,1
141,161,209,1
99,122,170,1
81,106,152,1
88,114,156,1
72,100,137,1
85,112,146,1
80,104,137,1
90,110,145,1
123,143,178,1
152,169,206,1
152,168,205,1
128,145,179,1
135,152,181,1
109,127,147,1
82,100,113,1
77,96,103,1
120,138,163,1
93,111,145,1
108,126,169,1
129,149,197,1
124,146,194,1
129,152,197,1
122,147,188,1
76,102,140,1
86,112,146,1
87,110,145,1
102,122,157,1
120,138,175,1
138,154,193,1
135,150,191,1
109,123,164,1
101,116,151,1
108,124,151,1
108,125,143,1
100,117,130,1
107,124,151,1
114,131,166,1
111,128,171,1
115,133,180,1
118,138,186,1
141,162,207,1
155,179,219,1
103,127,165,1
89,113,148,1
104,126,161,1
112,132,168,1
121,137,176,1
111,126,166,1
104,118,162,1
124,137,182,1
116,130,170,1
107,121,153,1
115,130,153,1
102,118,134,1
94,110,137,1
115,130,166,1
125,140,183,1
100,116,162,1
100,118,165,1
123,143,187,1
144,165,205,1
143,165,202,1
121,143,178,1
121,141,176,1
115,134,170,1
124,141,179,1
140,154,196,1
124,138,183,1
118,131,178,1
122,135,177,1
113,127,160,1
102,117,141,1
92,108,124,1
87,103,128,1
87,102,136,1
85,100,141,1
73,89,133,1
83,99,144,1
119,137,180,1
149,169,208,1
166,187,223,1
147,168,202,1
132,151,186,1
118,137,172,1
115,132,169,1
142,156,197,1
143,157,201,1
106,121,166,1
99,115,155,1
92,109,140,1
87,105,127,1
103,121,134,1
84,100,124,1
100,114,145,1
92,106,145,1
85,100,142,1
92,108,150,1
118,136,176,1
148,166,203,1
154,174,208,1
133,153,185,1
134,153,186,1
121,140,175,1
112,129,166,1
136,151,191,1
139,154,196,1
105,122,163,1
85,102,138,1
101,119,146,1
88,107,125,1
88,108,117,1
92,107,130,1
125,139,169,1
126,139,175,1
116,129,169,1
115,129,169,1
122,139,176,1
122,140,174,1
123,142,173,1
126,146,175,1
134,153,184,1
144,163,196,1
141,158,194,1
120,136,174,1
99,114,153,1
93,111,148,1
97,117,149,1
99,119,141,1
69,90,103,1
84,106,110,1
77,91,112,1
104,117,145,1
123,136,169,1
129,142,179,1
130,143,180,1
130,146,180,1
121,138,169,1
98,116,144,1
108,127,154,1
131,150,177,1
152,170,201,1
147,164,198,1
110,126,163,1
90,107,143,1
106,125,159,1
123,144,171,1
104,125,144,1
75,97,106,1
71,94,94,1
76,92,110,1
86,99,125,1
117,129,160,1
135,146,180,1
132,144,178,1
125,139,171,1
125,141,169,1
116,133,158,1
105,123,148,1
102,121,147,1
105,123,152,1
105,123,155,1
108,124,160,1
121,138,173,1
126,145,177,1
123,145,170,1
122,145,160,1
103,126,133,1
78,102,100,1
88,104,121,1
75,88,112,1
105,117,145,1
132,143,174,1
133,144,176,1
123,135,165,1
134,148,174,1
137,154,176,1
100,117,140,1
77,96,119,1
84,102,129,1
97,115,145,1
117,134,167,1
130,146,181,1
122,141,173,1
104,125,150,1
119,142,157,1
119,143,149,1
90,114,111,1
138,160,182,1
82,95,127,1
88,100,135,1
124,138,173,1
128,143,181,1
134,150,192,1
115,130,178,1
109,123,178,1
125,138,196,1
137,150,205,1
148,162,211,1
154,170,209,1
135,153,183,1
105,122,144,1
100,113,129,1
104,115,129,1
77,87,106,1
74,86,112,1
104,118,151,1
156,178,204,1
123,141,170,1
97,114,146,1
106,122,158,1
85,102,140,1
109,125,168,1
113,128,175,1
115,129,180,1
120,132,186,1
127,139,190,1
136,148,192,1
118,132,167,1
99,113,140,1
107,122,141,1
119,134,150,1
127,140,159,1
94,108,134,1
92,106,141,1
120,136,179,1
157,178,209,1
138,161,189,1
95,119,150,1
94,116,154,1
104,125,168,1
108,128,175,1
92,113,160,1
91,111,159,1
87,105,153,1
74,91,137,1
92,108,150,1
105,119,156,1
120,134,165,1
129,145,170,1
132,149,172,1
137,153,179,1
102,119,150,1
96,112,153,1
113,130,178,1
139,161,193,1
116,141,170,1
81,108,141,1
79,104,144,1
90,114,161,1
85,109,158,1
85,109,158,1
104,129,174,1
117,141,184,1
83,106,147,1
103,124,166,1
113,131,174,1
131,147,190,1
137,153,195,1
130,148,185,1
129,147,183,1
118,136,172,1
91,108,149,1
108,125,171,1
83,105,137,1
82,107,139,1
93,118,154,1
87,111,154,1
104,127,177,1
122,146,198,1
130,155,205,1
115,141,187,1
122,147,189,1
99,124,165,1
97,120,163,1
93,113,159,1
107,123,172,1
114,130,181,1
103,122,168,1
117,136,177,1
128,146,184,1
94,111,149,1
97,113,154,1
63,85,117,1
87,112,146,1
124,149,187,1
143,167,213,1
157,181,233,1
139,163,218,1
123,149,200,1
98,126,172,1
101,128,171,1
101,127,169,1
102,125,168,1
91,111,157,1
84,102,152,1
113,130,181,1
111,132,178,1
118,139,180,1
125,144,181,1
100,118,154,1
96,113,150,1
114,137,169,1
122,148,184,1
137,161,204,1
124,148,197,1
138,162,216,1
129,155,210,1
103,131,183,1
106,135,182,1
135,163,207,1
121,149,190,1
111,136,179,1
111,133,179,1
96,116,165,1
104,124,174,1
94,117,162,1
108,131,171,1
126,147,182,1
105,124,157,1
105,123,158,1
139,161,194,1
132,157,195,1
124,149,193,1
99,122,173,1
113,137,192,1
134,160,216,1
115,142,196,1
103,133,181,1
126,157,200,1
112,141,183,1
96,124,166,1
116,141,186,1
125,148,195,1
124,146,194,1
131,156,200,1
136,162,201,1
134,157,191,1
97,117,149,1
95,114,147,1
110,132,164,1
107,130,170,1
111,135,180,1
115,138,189,1
121,145,202,1
136,162,219,1
147,175,229,1
153,185,232,1
125,157,200,1
98,129,170,1
91,120,162,1
112,137,182,1
135,158,205,1
154,178,225,1
148,174,218,1
142,168,207,1
128,152,185,1
95,118,148,1
90,111,141,1
95,118,148,1
84,107,145,1
99,121,166,1
120,142,194,1
134,157,214,1
149,173,230,1
159,186,240,1
160,190,238,1
124,157,200,1
89,121,162,1
96,126,168,1
117,143,188,1
130,154,201,1
151,175,223,1
148,177,221,1
142,170,209,1
127,154,186,1
107,131,159,1
89,110,138,1
74,96,125,1
78,99,136,1
96,116,160,1
113,134,184,1
111,133,188,1
101,125,180,1
124,150,202,1
157,187,234,1
144,176,218,1
84,116,157,1
95,126,168,1
123,150,195,1
120,145,193,1
122,148,198,1
115,144,191,1
104,132,174,1
102,129,163,1
121,145,174,1
106,129,155,1
102,123,150,1
116,136,170,1
123,142,183,1
114,134,181,1
90,111,163,1
88,110,164,1
110,136,188,1
149,177,224,1
142,173,216,1
90,122,163,1
85,115,157,1
102,129,175,1
92,118,167,1
87,114,166,1
99,129,180,1
127,156,201,1
148,176,213,1
159,184,215,1
128,151,178,1
136,156,181,1
123,142,171,1
114,133,169,1
120,139,182,1
105,125,174,1
99,121,171,1
102,127,176,1
118,146,191,1
112,141,184,1
94,124,165,1
99,127,170,1
113,140,186,1
132,156,207,1
131,157,212,1
139,169,225,1
157,188,238,1
173,201,241,1
179,204,236,1
146,169,197,1
119,139,159,1
130,147,171,1
124,141,173,1
113,130,170,1
104,123,168,1
100,121,168,1
120,143,191,1
137,164,208,1
126,154,195,1
124,152,193,1
121,148,191,1
118,143,190,1
134,157,208,1
129,154,211,1
139,169,230,1
150,181,237,1
154,181,227,1
159,184,220,1
154,178,208,1
104,123,141,1
119,135,155,1
130,145,174,1
133,149,186,1
128,146,188,1
124,143,189,1
152,174,220,1
146,171,213,1
112,138,178,1
101,127,168,1
106,132,175,1
104,127,174,1
112,134,187,1
107,131,192,1
121,150,218,1
137,168,230,1
139,166,217,1
146,171,210,1
168,191,224,1
101,118,136,1
146,161,179,1
168,182,207,1
156,171,205,1
146,163,203,1
121,139,183,1
110,132,176,1
108,133,173,1
109,135,175,1
103,128,169,1
104,128,171,1
105,127,175,1
112,132,187,1
122,145,209,1
127,154,228,1
140,169,237,1
125,151,207,1
116,139,184,1
152,175,211,1
97,114,138,1
142,157,178,1
198,213,234,1
179,194,221,1
133,150,189,1
104,123,165,1
103,125,168,1
105,128,168,1
131,156,195,1
132,157,198,1
147,169,213,1
162,182,223,1
127,146,200,1
134,156,223,1
133,160,236,1
155,184,252,1
141,167,228,1
124,148,196,1
153,175,214,1
93,112,148,1
120,137,167,1
192,210,239,1
173,191,224,1
124,142,186,1
105,124,171,1
108,128,175,1
125,147,189,1
156,178,218,1
139,161,202,1
168,189,227,1
199,217,249,1
146,163,211,1
128,148,210,1
127,152,228,1
146,171,245,1
128,152,216,1
114,137,187,1
140,162,203,1
100,120,161,1
95,115,148,1
120,139,176,1
132,152,194,1
129,148,196,1
129,148,199,1
137,156,207,1
168,187,232,1
184,203,241,1
147,166,204,1
154,173,206,1
190,207,235,1
157,173,205,1
109,125,168,1
121,139,199,1
142,164,228,1
122,144,203,1
108,131,182,1
124,147,192,1
121,139,180,1
142,160,198,1
135,154,188,1
113,131,161,1
106,124,151,1
99,118,141,1
84,102,123,1
86,105,124,1
85,104,126,1
116,134,162,1
165,183,214,1
185,202,232,1
148,164,193,1
138,154,180,1
136,151,173,1
151,165,184,1
126,139,154,1
71,85,95,1
71,83,91,1
113,132,171,1
115,134,170,1
92,112,144,1
80,100,127,1
90,108,131,1
102,121,140,1
100,118,134,1
98,117,131,1
101,120,137,1
104,125,149,1
138,157,186,1
191,209,236,1
146,163,193,1
107,123,152,1
87,101,130,1
85,98,125,1
117,129,152,1
130,141,161,1
100,111,126,1
121,141,174,1
112,131,164,1
89,109,140,1
84,104,131,1
85,105,127,1
101,120,137,1
117,137,149,1
112,132,141,1
110,130,143,1
103,125,147,1
102,123,150,1
159,179,208,1
129,146,178,1
68,84,118,1
60,75,108,1
78,90,123,1
104,115,145,1
134,144,170,1
105,113,135,1
134,155,179,1
99,120,148,1
81,101,131,1
93,113,143,1
111,132,158,1
122,144,164,1
117,141,153,1
103,128,135,1
99,123,132,1
111,134,150,1
107,129,152,1
127,148,175,1
113,132,163,1
79,96,132,1
84,100,136,1
121,133,171,1
130,141,177,1
170,179,212,1
137,143,171,1
108,131,149,1
86,107,132,1
97,117,148,1
107,127,161,1
140,160,192,1
151,174,199,1
109,136,152,1
77,105,114,1
88,116,122,1
101,127,135,1
115,139,153,1
112,136,155,1
109,133,159,1
126,149,182,1
136,157,195,1
139,157,199,1
124,141,182,1
151,163,202,1
141,151,185,1
94,115,135,1
113,134,160,1
124,143,177,1
123,141,180,1
134,153,191,1
141,164,195,1
129,155,177,1
91,120,133,1
91,119,129,1
93,119,129,1
119,143,156,1
123,147,165,1
118,145,169,1
136,164,195,1
143,171,208,1
129,157,199,1
118,144,189,1
114,137,181,1
132,152,192,1
119,141,161,1
120,140,169,1
110,128,164,1
120,138,179,1
117,135,177,1
121,142,179,1
126,149,179,1
140,166,189,1
145,170,190,1
114,137,158,1
121,143,166,1
134,157,183,1
136,162,191,1
138,166,200,1
134,164,203,1
121,153,197,1
116,147,193,1
113,142,188,1
108,135,177,1
121,141,164,1
124,144,175,1
113,129,169,1
109,125,169,1
114,129,176,1
115,133,176,1
128,148,186,1
171,194,225,1
190,213,241,1
160,180,213,1
132,152,186,1
133,154,190,1
145,169,206,1
143,169,208,1
135,163,205,1
134,163,208,1
129,159,204,1
107,136,180,1
114,142,183,1
130,149,175,1
125,144,177,1
131,148,189,1
116,130,177,1
115,129,178,1
111,127,174,1
128,145,188,1
151,170,209,1
180,201,240,1
170,189,234,1
130,149,196,1
119,138,185,1
136,157,202,1
138,161,207,1
132,155,201,1
132,156,202,1
134,160,204,1
130,157,198,1
140,167,204,1
144,164,194,1
117,136,170,1
121,138,177,1
128,144,188,1
125,140,187,1
140,156,202,1
135,151,196,1
120,138,181,1
134,153,198,1
150,169,222,1
126,144,201,1
104,122,177,1
106,125,177,1
121,140,190,1
136,156,203,1
138,159,203,1
135,157,198,1
152,176,213,1
147,172,204,1
142,161,194,1
125,144,178,1
105,124,160,1
120,138,177,1
130,147,188,1
139,156,197,1
124,140,183,1
122,138,181,1
127,146,192,1
151,170,226,1
139,158,218,1
107,125,184,1
84,101,156,1
99,116,167,1
142,160,206,1
160,178,221,1
146,166,204,1
144,165,198,1
128,151,179,1
96,115,150,1
99,118,152,1
82,101,134,1
108,126,160,1
120,138,173,1
85,103,139,1
82,100,136,1
111,129,166,1
138,157,199,1
152,172,225,1
147,167,225,1
124,143,199,1
96,113,167,1
99,115,163,1
129,144,189,1
145,160,200,1
132,149,185,1
112,131,162,1
93,113,141,1
75,93,130,1
70,89,123,1
71,91,121,1
115,134,161,1
91,109,137,1
45,64,91,1
51,70,98,1
78,97,127,1
111,132,167,1
142,164,210,1
145,167,218,1
136,157,207,1
122,142,189,1
118,135,179,1
115,130,170,1
107,121,157,1
96,112,146,1
86,102,134,1
74,92,121,1
63,79,119,1
78,96,129,1
118,138,164,1
142,163,184,1
112,133,153,1
73,94,115,1
59,80,101,1
84,104,127,1
112,134,162,1
132,156,193,1
147,171,213,1
145,168,210,1
130,150,190,1
119,137,175,1
104,120,156,1
84,99,132,1
80,95,128,1
85,100,132,1
98,114,144,1
67,84,124,1
89,107,138,1
164,184,207,1
172,195,211,1
156,179,193,1
115,136,151,1
100,121,137,1
97,118,136,1
124,145,168,1
114,138,166,1
135,161,193,1
127,152,184,1
109,132,163,1
98,119,150,1
89,108,139,1
83,100,131,1
91,107,139,1
106,122,154,1
123,139,173,1
78,94,135,1
68,87,117,1
133,154,175,1
165,189,202,1
150,174,185,1
129,151,164,1
130,151,166,1
98,118,135,1
110,131,150,1
97,120,142,1
125,150,174,1
115,140,164,1
98,122,146,1
81,103,130,1
79,101,129,1
116,135,164,1
137,155,187,1
127,145,179,1
128,145,182,1
82,99,138,1
47,66,95,1
78,99,118,1
152,175,188,1
124,146,157,1
138,159,174,1
149,169,185,1
121,139,159,1
104,122,142,1
100,121,139,1
121,143,161,1
106,129,149,1
80,103,125,1
64,87,112,1
94,117,144,1
160,183,212,1
176,197,230,1
128,149,185,1
118,137,177,1
87,105,142,1
66,85,113,1
78,99,119,1
147,169,183,1
124,146,159,1
124,144,161,1
140,158,180,1
126,141,167,1
101,115,139,1
93,110,128,1
88,105,122,1
80,100,118,1
86,108,129,1
73,97,121,1
97,121,149,1
162,188,218,1
166,191,224,1
121,145,183,1
101,123,165,1
108,126,163,1
102,122,150,1
109,130,151,1
150,171,187,1
151,171,187,1
115,133,153,1
124,139,166,1
106,119,151,1
87,98,128,1
76,89,109,1
91,106,123,1
123,140,160,1
147,167,190,1
121,145,171,1
110,137,167,1
136,165,198,1
133,162,198,1
128,155,195,1
105,130,173,1
124,146,208,1
137,160,221,1
118,139,194,1
77,96,144,1
46,65,105,1
60,78,113,1
81,99,130,1
107,126,156,1
117,139,170,1
103,128,160,1
138,166,199,1
144,169,216,1
167,192,236,1
151,177,215,1
142,165,200,1
117,140,169,1
76,98,124,1
91,113,139,1
102,124,152,1
146,171,235,1
148,174,237,1
126,150,206,1
108,128,175,1
112,131,169,1
109,126,159,1
85,102,130,1
106,126,153,1
127,151,178,1
119,146,175,1
150,179,210,1
130,155,198,1
139,164,202,1
142,166,200,1
139,162,191,1
103,126,151,1
77,98,121,1
96,118,141,1
112,133,160,1
141,168,230,1
155,184,243,1
165,190,241,1
153,175,215,1
146,165,198,1
112,129,156,1
83,101,125,1
116,138,161,1
145,171,196,1
159,188,216,1
182,213,242,1
136,160,195,1
122,145,178,1
126,148,177,1
138,161,185,1
109,130,152,1
78,98,119,1
88,107,130,1
99,118,144,1
144,172,225,1
147,175,224,1
144,169,209,1
138,161,192,1
130,150,174,1
101,120,140,1
88,108,128,1
103,126,147,1
125,152,177,1
147,176,205,1
144,175,206,1
138,162,190,1
113,136,162,1
107,129,152,1
123,144,164,1
102,122,141,1
70,88,108,1
64,81,103,1
81,98,124,1
109,136,177,1
105,131,168,1
116,140,169,1
137,158,181,1
135,155,173,1
104,124,141,1
79,101,120,1
83,107,130,1
97,124,152,1
103,131,163,1
94,123,159,1
92,116,138,1
86,109,130,1
85,109,127,1
89,111,128,1
86,104,123,1
65,82,103,1
53,69,92,1
61,78,104,1
74,100,127,1
89,114,139,1
107,130,151,1
102,122,139,1
91,110,126,1
97,117,134,1
92,113,135,1
99,123,150,1
103,129,161,1
92,119,157,1
94,122,163,1
104,129,148,1
89,114,132,1
101,124,142,1
102,123,141,1
108,126,146,1
93,110,133,1
104,120,146,1
127,145,173,1
96,120,139,1
104,127,144,1
128,148,165,1
136,156,171,1
137,155,172,1
130,149,170,1
122,142,169,1
139,161,195,1
121,145,185,1
99,125,169,1
120,146,193,1
142,168,186,1
109,134,153,1
107,131,151,1
102,124,145,1
127,146,170,1
133,152,178,1
138,156,185,1
130,150,181,1
74,95,111,1
85,105,120,1
137,156,171,1
186,205,220,1
156,175,196,1
123,142,169,1
128,148,181,1
143,165,204,1
145,168,213,1
133,157,206,1
167,192,239,1
144,171,191,1
109,136,156,1
86,112,134,1
84,107,132,1
95,117,145,1
124,144,174,1
158,179,211,1
139,162,194,1
63,82,98,1
84,101,118,1
151,169,187,1
203,221,240,1
156,173,200,1
115,135,166,1
118,139,176,1
137,158,200,1
154,177,223,1
138,162,210,1
172,197,239,1
124,154,178,1
105,134,159,1
90,117,145,1
84,108,139,1
100,124,156,1
118,142,176,1
130,155,189,1
113,140,175,1
81,99,117,1
101,117,137,1
161,178,200,1
199,217,242,1
147,166,197,1
111,132,167,1
126,148,186,1
138,162,202,1
150,175,217,1
127,153,197,1
123,149,192,1
98,131,160,1
91,122,153,1
112,141,174,1
120,148,183,1
125,151,187,1
128,155,192,1
123,150,187,1
110,139,176,1
107,124,146,1
95,113,136,1
144,163,189,1
177,197,225,1
138,160,191,1
128,152,185,1
126,151,187,1
137,164,200,1
152,179,215,1
135,162,199,1
110,137,173,1
96,131,165,1
95,129,164,1
114,145,183,1
123,153,192,1
138,166,205,1
145,172,212,1
116,144,184,1
92,122,161,1
121,141,164,1
79,98,124,1
153,174,199,1
197,220,243,1
163,188,218,1
126,153,184,1
124,152,183,1
139,167,198,1
121,150,180,1
108,137,166,1
103,132,160,1
128,163,198,1
127,161,197,1
97,128,166,1
128,156,195,1
133,158,198,1
117,141,183,1
80,105,146,1
67,92,132,1
78,100,123,1
71,93,117,1
152,176,201,1
171,198,224,1
120,149,177,1
83,112,140,1
111,140,168,1
122,152,179,1
76,107,132,1
82,111,134,1
114,142,164,1
142,173,200,1
135,163,190,1
106,131,161,1
118,140,175,1
93,113,152,1
65,84,126,1
70,89,131,1
72,92,132,1
84,108,131,1
76,100,124,1
129,156,181,1
144,173,199,1
111,141,168,1
94,123,150,1
129,156,184,1
135,163,188,1
103,131,153,1
126,153,173,1
182,209,229,1
119,144,160,1
117,140,159,1
113,133,160,1
117,137,169,1
107,125,162,1
102,121,160,1
84,103,142,1
78,97,134,1
109,134,159,1
114,139,166,1
114,139,168,1
125,149,181,1
128,152,185,1
110,133,166,1
142,165,196,1
134,157,184,1
112,137,160,1
146,171,191,1
141,165,179,1
110,134,150,1
118,140,163,1
114,135,164,1
119,140,173,1
119,138,175,1
116,135,173,1
89,108,145,1
103,122,155,1
100,122,153,1
92,113,147,1
114,135,171,1
131,150,187,1
126,146,182,1
100,119,155,1
103,124,156,1
103,125,153,1
114,138,161,1
153,178,199,1
145,170,191,1
111,135,159,1
113,137,165,1
114,137,170,1
135,157,194,1
136,156,194,1
126,145,182,1
100,119,153,1
102,119,148,1
101,122,155,1
113,133,168,1
152,171,207,1
136,155,191,1
111,131,166,1
99,120,153,1
106,127,159,1
92,114,141,1
110,134,158,1
135,159,182,1
126,154,182,1
105,133,164,1
110,136,172,1
119,143,182,1
141,164,204,1
121,142,181,1
106,125,161,1
95,113,143,1
89,105,128,1
97,119,149,1
110,131,162,1
117,137,170,1
99,120,152,1
93,114,146,1
93,114,145,1
78,99,129,1
75,97,125,1
97,119,146,1
88,111,137,1
90,121,158,1
81,112,151,1
82,110,151,1
85,111,153,1
100,124,167,1
87,108,148,1
84,103,138,1
90,107,134,1
91,106,126,1
82,106,131,1
92,114,141,1
101,123,152,1
91,113,142,1
99,121,150,1
110,132,160,1
94,116,144,1
91,113,141,1
77,98,127,1
71,92,122,1
90,123,167,1
100,132,177,1
117,147,193,1
121,148,193,1
111,136,179,1
93,115,155,1
107,127,160,1
133,150,176,1
142,157,176,1
125,146,187,1
136,155,198,1
138,157,201,1
131,150,195,1
100,119,164,1
103,121,161,1
114,131,159,1
112,128,152,1
113,131,162,1
127,147,184,1
133,154,198,1
127,149,194,1
127,148,190,1
136,156,191,1
148,166,195,1
153,170,195,1
116,132,157,1
95,111,143,1
143,159,200,1
102,121,160,1
105,124,163,1
102,120,161,1
102,120,162,1
101,118,161,1
133,150,188,1
112,128,157,1
102,118,145,1
106,124,157,1
112,132,171,1
118,139,184,1
123,146,191,1
130,152,193,1
132,153,187,1
142,160,188,1
150,168,191,1
120,137,160,1
97,114,143,1
115,132,170,1
99,118,152,1
96,115,150,1
92,111,147,1
102,120,157,1
108,125,164,1
136,152,188,1
110,125,154,1
106,123,151,1
105,124,158,1
98,118,159,1
107,128,174,1
124,147,193,1
126,148,189,1
119,141,175,1
130,149,176,1
136,155,176,1
121,139,159,1
105,123,149,1
108,126,160,1
73,92,120,1
67,86,115,1
79,97,128,1
106,123,156,1
103,120,153,1
106,122,154,1
111,127,155,1
118,135,165,1
111,130,166,1
94,113,157,1
89,111,158,1
101,123,170,1
111,134,175,1
114,136,170,1
117,138,162,1
124,143,162,1
118,136,153,1
106,125,147,1
116,136,166,1
101,118,142,1
100,116,142,1
103,118,146,1
127,142,170,1
132,147,176,1
140,155,185,1
143,159,188,1
131,149,182,1
121,140,179,1
120,141,186,1
120,142,190,1
115,138,185,1
117,140,181,1
121,144,176,1
118,140,161,1
135,154,171,1
132,152,167,1
112,133,152,1
123,144,170,1
132,147,167,1
143,157,179,1
153,167,191,1
171,185,209,1
167,181,207,1
169,183,211,1
160,176,207,1
154,172,208,1
157,176,219,1
160,181,228,1
147,170,220,1
129,152,200,1
120,145,186,1
117,142,172,1
116,138,158,1
144,164,178,1
147,168,180,1
115,137,153,1
108,130,153,1
152,167,184,1
171,185,204,1
160,174,194,1
154,168,191,1
157,170,196,1
177,191,219,1
170,186,219,1
163,181,218,1
159,179,224,1
151,173,222,1
138,163,214,1
126,152,201,1
112,137,179,1
102,126,158,1
102,124,144,1
136,157,170,1
143,164,175,1
103,125,140,1
84,107,129,1
128,143,158,1
159,173,191,1
140,155,174,1
140,155,178,1
163,178,204,1
174,190,220,1
179,198,232,1
151,170,211,1
140,160,207,1
136,159,210,1
132,158,212,1
135,161,211,1
127,152,195,1
109,133,165,1
95,118,139,1
132,153,167,1
143,165,176,1
106,128,143,1
84,106,129,1
111,125,141,1
161,176,194,1
172,189,209,1
178,195,220,1
185,203,231,1
169,188,220,1
157,176,213,1
115,135,178,1
107,129,177,1
122,146,199,1
127,153,209,1
144,170,221,1
151,177,218,1
127,152,185,1
117,140,161,1
150,173,187,1
154,176,187,1
112,134,149,1
87,109,132,1
106,120,137,1
157,174,194,1
176,194,218,1
162,182,210,1
160,180,212,1
143,163,200,1
127,147,188,1
90,111,156,1
93,116,167,1
129,153,209,1
140,167,224,1
157,184,235,1
164,190,230,1
137,162,196,1
132,154,177,1
154,176,192,1
152,172,186,1
116,136,153,1
95,115,140,1
114,129,147,1
143,160,183,1
132,152,180,1
93,115,149,1
103,125,163,1
112,134,175,1
109,129,172,1
88,109,156,1
94,117,169,1
126,151,208,1
129,156,216,1
126,153,209,1
125,151,198,1
103,127,163,1
92,114,139,1
113,134,152,1
116,135,151,1
98,116,137,1
89,108,137,1
92,108,129,1
115,133,160,1
122,144,177,1
94,118,157,1
95,120,163,1
93,117,162,1
87,109,154,1
87,110,157,1
102,125,179,1
125,150,209,1
132,160,221,1
127,155,212,1
129,155,203,1
116,139,178,1
88,109,137,1
94,114,135,1
92,110,130,1
87,104,128,1
87,106,137,1
84,101,125,1
110,130,161,1
130,153,191,1
119,145,188,1
120,148,195,1
115,142,189,1
84,107,153,1
91,114,163,1
114,138,193,1
118,145,203,1
126,154,214,1
130,158,215,1
135,161,210,1
134,158,198,1
103,124,154,1
93,112,136,1
89,106,128,1
92,108,134,1
90,108,141,1
82,99,127,1
107,128,162,1
126,150,191,1
129,157,203,1
130,160,210,1
128,156,205,1
95,120,166,1
100,124,172,1
133,158,212,1
119,144,203,1
118,145,205,1
131,158,214,1
130,156,206,1
131,154,194,1
96,118,148,1
76,96,120,1
72,90,113,1
81,99,126,1
80,98,132,1
87,103,136,1
103,123,161,1
112,135,178,1
119,144,190,1
119,146,194,1
124,150,196,1
103,126,167,1
104,125,167,1
145,165,215,1
128,149,203,1
120,142,197,1
127,150,202,1
114,137,181,1
117,140,175,1
94,117,142,1
70,93,113,1
68,90,110,1
80,100,125,1
78,98,128,1
90,103,144,1
117,131,177,1
116,132,178,1
107,125,168,1
92,113,152,1
112,133,170,1
110,127,160,1
101,116,151,1
133,147,189,1
144,158,203,1
132,147,194,1
113,131,175,1
87,107,145,1
96,119,148,1
97,122,143,1
89,114,131,1
89,114,131,1
94,117,139,1
97,118,145,1
92,103,148,1
100,111,160,1
96,109,156,1
90,104,147,1
87,104,139,1
111,129,159,1
125,140,169,1
107,118,150,1
114,126,163,1
120,131,171,1
109,122,163,1
94,110,149,1
78,98,131,1
86,109,136,1
103,129,151,1
119,144,163,1
119,144,164,1
111,134,157,1
109,130,157,1
106,117,160,1
104,115,161,1
105,116,161,1
97,110,149,1
99,114,147,1
112,128,157,1
133,147,177,1
125,136,168,1
116,128,161,1
113,127,159,1
114,130,163,1
113,132,164,1
108,130,158,1
106,130,157,1
119,144,171,1
138,162,188,1
143,166,193,1
124,145,174,1
96,116,145,1
105,117,158,1
112,124,166,1
125,137,178,1
114,128,163,1
121,137,165,1
130,144,172,1
144,155,187,1
136,148,180,1
124,138,166,1
118,137,161,1
113,134,157,1
99,123,145,1
102,127,150,1
110,134,161,1
115,138,170,1
124,145,180,1
142,162,198,1
130,149,184,1
93,113,144,1
97,117,160,1
135,158,203,1
145,170,212,1
130,156,190,1
83,105,133,1
80,99,119,1
108,127,143,1
126,146,160,1
140,166,181,1
127,155,175,1
78,104,141,1
105,124,182,1
116,137,188,1
117,141,176,1
136,163,184,1
125,151,167,1
103,126,146,1
118,135,165,1
110,120,160,1
83,105,144,1
112,138,179,1
125,151,191,1
123,148,183,1
75,97,127,1
78,95,120,1
103,119,140,1
133,150,170,1
140,160,182,1
141,164,191,1
106,129,169,1
112,130,187,1
119,138,190,1
114,137,173,1
119,146,168,1
115,141,158,1
111,133,155,1
126,143,174,1
110,121,161,1
79,104,140,1
106,134,173,1
123,151,191,1
117,142,179,1
71,91,123,1
81,96,124,1
144,157,183,1
161,174,200,1
136,151,180,1
143,162,195,1
118,137,181,1
114,131,186,1
135,154,204,1
137,159,195,1
117,142,166,1
102,127,147,1
112,134,157,1
116,132,164,1
105,115,156,1
80,107,142,1
97,126,165,1
112,140,181,1
106,131,169,1
70,89,123,1
